,Word,Senses,Glosa,PoS,SynsetPoS
2746,opció_de_compra,2,Les parts han d'establir una opció de compra del títol,n,cat-30-13242410-n
2747,opció_de_venda,2,Les parts han d'establir una opció de venda del títol,n,cat-30-13242484-n
2748,lletra_de_canvi,1,El banc ens ha enviat la lletra de canvi dels nostres bons,n,cat-30-13377268-n
2749,descobert,1,El banc ens avisa que tenim un descobert,n,cat-30-13377654-n
2750,lletra_a_termini_de_vista,1,He decidit optar per una lletra a termini de vista,n,cat-30-13422905-n
2751,xec,1,Va pagar totes les factures amb xec,n,cat-30-13381734-n
2752,xec_en_descubert,1,L'emissió d'un xec sense en descubert és una forma de robatori,n,cat-30-13382121-n
2753,xec_personal,1,"Si et paga amb un xec personal, no tindràs la garantia de poder cobrar",n,cat-30-13383289-n
2754,xec_certificat,1,La immobiliària accepta només el xec certificat,n,cat-30-13383090-n
2755,xec_de_pagament,1,Encara no m'ha arribat el xec de pagament de l'empresa,n,cat-30-13382975-n
2756,taló_bancari,1,"He de demanar un taló bancari nou, perquè he canviat de compte",n,cat-30-13382614-n
2757,pagaré_de_favor,1,Aquest banc m'ha acceptat un pagaré de favor,n,cat-30-13382471-n
2758,xec_en_descobert,1,Pots denunciar teu banc per emetre un xec en descobert,n,cat-30-13382306-n
2759,pagaré,2,Aquest client està ajornant el pagament a través d'un pagaré,n,cat-30-13381602-n
2760,gir_postal,1,Haurà de realitzar un gir postal per l'import del producte triat,n,cat-30-13380820-n
2761,cèdula_de_dividendi,1,El banc ha repartit la cèdula de dividend entre els accionistes,n,cat-30-13380667-n
2762,gir_bancari,1,Li notifiquem que tenim al nostre haver un gir bancari d'un milió d'euros,n,cat-30-13380530-n
2763,acceptació_comercial,1,En el lliurament del producte cal signar l'acceptació comercial,n,cat-30-13378174-n
2764,passaport,3,He de renovar el passaport per anar-me'n de viatge a Japó,n,cat-30-06500937-n
2765,manifest,1,El manifest del vaixell no coincideix amb la càrrega real,n,cat-30-06501918-n
2766,bo,4,El banc ens volia vendre un bo que estava qualificat com escombraries,n,cat-30-06526004-n
2767,poder_accionari,1,He signat un poder accionari a favor del meu fill,n,cat-30-06530976-n
2768,delegació_de_vot,1,Tots els accionista estan d'acord amb la delegació de vot,n,cat-30-06531141-n
2769,lletra_d'administració,1,La lletra d'administració em nomena com a administrador de la finca,n,cat-30-06531481-n
2770,permís_de_treball,1,Per treballar als EUA necessites un permís de treball,n,cat-30-06531908-n
2771,acta,1,Ja podeu consultar l'acta de l'últim comitè,n,cat-30-06532095-n
2772,nul·litat,3,La nul·litat d'aquest contracte és perquè no ha estat signat per ambdues parts,n,cat-30-06532763-n
2773,acord_judicial,1,Les parts han arribat a un acord judicial,n,cat-30-06540284-n
2774,toc_de_queda,1,Els manifestants desafien el toc de queda,n,cat-30-06540527-n
2775,ordre_preliminar_de_divorci,1,El meu marit m'ha expedit una ordre preliminar de divorci,n,cat-30-06540702-n
2776,decret_imperial,1,Tota activitat d'usura al país és il·legal per decret imperial,n,cat-30-06541167-n
2777,separació_jurídica,1,Avui el jutge ens donarà la separació jurídica,n,cat-30-06541381-n
2778,interdicció,2,L'han emès una interdicció que li veta l'entrada al país,n,cat-30-06542047-n
2779,ordre_de_prohibició,1,Han emès una ordre de prohibició de la prostitució,n,cat-30-06542742-n
2780,monàrquic,1,La pompa monàrquica,a,cat-30-01591895-a
2781,papal,1,Necessita una dispensa papal per contraure matrimoni,a,cat-30-02879638-a
2782,monàrquic,2,La pompa monàrquica,a,cat-30-00718339-a
2783,jurisprudencial,2,L'estudi jurisprudencial de la resposabilitat legal del personal sanitari,a,cat-30-02753868-a
2784,injunció,1,La injunció s'obté mitjançant d'una ordre judicial,n,cat-30-06542830-n
2785,butlla_papal,1,El Papa he emès una butlla papal per convocar el Concili,n,cat-30-06726761-n
2786,llei,4,S'ha aprobat la llei que conté el pressupost general,n,cat-30-06564387-n
2787,testament,1,L'avi no va fer testament,n,cat-30-06544142-n
2788,llegat_de_bé_arrel,1,En el meu legat de bé arrel et deixo el pis a la platja,n,cat-30-13416241-n
2789,xec_de_viatge,1,Necesito uns xecs de viatge per anar a Rússia,n,cat-30-13380309-n
2790,declaratiu,1,La Declaració Universal dels Drets Humans és el document declaratiu de l'ONU,a,cat-30-00686890-a
2791,executiu,1,El poder executiu,a,cat-30-03017922-a
2792,permisiu,1,La legislació primària directa és més aviat permissiva que prescriptiva,a,cat-30-01762839-a
2793,indulgent,3,Els pares indulgents tenen el risc de perdre els seus fills,a,cat-30-01763159-a
2794,facultatiu,1,El pagament d'aquesta taxa és facultatiu,a,cat-30-01763594-a
2795,preventiu,1,La medicina preventiva,a,cat-30-01167269-a
2796,profilàctic,1,Les vacunes són profilàctiques,a,cat-30-01167269-a
2797,preventiu,2,El govern ha començat una guerra preventiva contra el terrorisme,a,cat-30-01763813-a
2798,estatutari,1,Un tema estatutari,a,cat-30-02802848-a
2799,estatutari,2,Les restriccions estatutàries,a,cat-30-01401532-a
2800,pressupostari,1,Les consideracions pressupostàries,a,cat-30-03022593-a
2801,obligatori,1,En la majoria de les escoles l'educació física és obligatòria,a,cat-30-00848466-a
2802,obligatori,3,L'assistència és obligatòria,a,cat-30-00848074-a
2803,obligatori,2,Va fer totes les disculpes obligatoris,a,cat-30-01580968-a
2804,estratègic,2,Les illes tenen una importància estratègica,a,cat-30-02950711-a
2805,estratègic,1,Un moviment d'escacs estratègic,a,cat-30-01279735-a
2806,aprovatori,1,Un gest aprovatori,a,cat-30-00996089-a
2807,apel·lable,1,Les decisions apel·lables al Tribunal Superior,a,cat-30-00132849-a
2808,interdicte_permanent,1,El tribunal va expedir un interdicte permanent que va anular la disposició,n,cat-30-06543389-n
2809,aplicable,1,Va donar exemples aplicables per donar suport el seu argument,a,cat-30-01975448-a
2810,aplicable,2,És una estratègia aplicable a qualsevol context,a,cat-30-01834812-a
2811,arbitrable,1,Una política de salaris arbitrables,a,cat-30-00140233-a
2812,certificable,1,Un fet certificable,a,cat-30-00342488-a
2813,classificable,1,Un enzim classificable,a,cat-30-01272718-a
2814,recognoscible,2,Un símptoma recognoscible,a,cat-30-01272920-a
2815,vendible,2,Un producte vendible,a,cat-30-02062133-a
2816,comerciable,3,El superàvit comerciable,a,cat-30-00877119-a
2817,comprovable,1,Un fet comprovable,a,cat-30-00738829-a
2818,determinable,1,La velocitat determinable,a,cat-30-00738593-a
2819,confinament,2,Va ser reclòs en confinament,n,cat-30-13998576-n
2820,custòdia,3,Està en la custòdia de la policia,n,cat-30-13999663-n
2821,detenció,2,La detenció del manifestant va provocar moltes polèmiques,n,cat-30-01146576-n
2822,empresonament,3,L'empresonament dels directors dels bancs va ser la conclusió de l'escàndol financer ,n,cat-30-01146768-n
2823,custòdia,5,El sospitós està sota custòdia,n,cat-30-01147347-n
2824,exercici_econòmic,1,He tancat l'exercici econòmic de la botiga amb pèrdues,n,cat-30-15203120-n
2825,extorsió,2,L'extorsió per part de funcionaris deshonestos per a l'exercici del seu deure de jurat,n,cat-30-01061726-n
2826,presentació,9,El tribunal d'apelació exigeix la presentació de tots els documents,n,cat-30-00522736-n
2827,llei_no_escrita,1,Hi ha una llei no escrita de penalització per valor de la meitat del contracte pendent de cobrar,n,cat-30-00416914-n
2828,judicatura,2,El nuo govern proposa camviar les normes d'accès a la judicatura,n,cat-30-00593944-n
2829,exercici_del_dret,1,La imparcialitat forma part de l'ètica de l'exercici del dret,n,cat-30-00632104-n
2830,detenció_ilegal,1,El jutge imputa dos policies per detenció il·legal,n,cat-30-01147222-n
2831,arrest_domiciliari,1,La fiscalia demana l'arrest domiciliari per a l'empresari,n,cat-30-01147135-n
2832,reclusió,2,El fiscal demana 12 anys de reclusió,n,cat-30-01165692-n
2833,alta_traïció,1,Acusat d'alta traïció el líder de l'oposició,n,cat-30-00782072-n
2834,crim_organitzat,1,La UE reforça la lluita contra el crim organitzat,n,cat-30-00776165-n
2835,decisió,4,La decisió del Tribunal Constitucional avala la lleu que regula el matrimoni homosexual,n,cat-30-01191975-n
2836,veredicte,1,El veredicte no ha deixat indiferent a ningú,n,cat-30-01192150-n
2837,sentència_condemnatòria,1,La sentència condemnatòria no va ser una sorpresa,n,cat-30-01189282-n
2838,creditor,1,La fallida de l'empresa arrossega els seus creditors,n,cat-30-09976728-n
2839,creditor_hipotecari,1,El banc es va convertir en el nostre creditor hipotecari en acceptar la hipoteca sobre la nostra casa nova,n,cat-30-10331347-n
2840,posseïdor,2,És el poseïdor de cinc pisos,n,cat-30-10180178-n
2841,sistema_monetari,1,El sistema monetati europeo és bastant sòlid,n,cat-30-13372961-n
2842,moneda,2,El dòlar és la moneda dels Estats Units,n,cat-30-13385913-n
2843,deutor,1,El nostre bar és deutor a tots els proveïdors,n,cat-30-09997622-n
2844,deutor,2,Sóc deutor de la hipotèca del pis,n,cat-30-09999532-n
2845,impost_indirecte,1,El govern ha creat un impost indirecte que gravarà sobre les importacions,n,cat-30-13313899-n
2846,impost_sobre_el_consum,1,El govern analitzat com ampliar les bases de l'impost sobre el consum,n,cat-30-13316332-n
2847,IVA,1,El govern estudia pujar l'IVA d'un punt,n,cat-30-13316722-n
2848,consell_de_direcció,1,Avui es vota per al nou consell de direcció de la televisió,n,cat-30-08324107-n
2849,patronat,1,El patronat del museo renúncia actuar contra el banc,n,cat-30-08323825-n
2850,sentència_general,1,El Tribunal va difondre la sentència general sobre el cas de l'empresa contra els treballadors,n,cat-30-01193176-n
2851,sentència_parcial,1,La sentència parcial acusa l'imputat pel robatori del quadre i no per la seva destrucció,n,cat-30-01193362-n
2852,condemna_per_assassinat,1,El jutjat popular condemna per assassinat un jove,n,cat-30-01194021-n
2853,condemna_per_violació,1,Li donen tretze anys de condemna per violació,n,cat-30-01194125-n
2854,condemna_per_robatori,1,L'home va ingressar a la presó per complir amb la condemna per robatori,n,cat-30-01194225-n
2855,arrendatari,2,Sóc l'arrendatari del pis on visc,n,cat-30-10252075-n
2856,terratinent,2,Sóc el terratinent del cultiu de soja més gran del país,n,cat-30-10245639-n
2857,assalariat,1,És un assalariat al servei de Comissions Obreres,n,cat-30-10041887-n
2858,obligacionista,1,Hi ha una diferència d'actituds entre banquers i accionistes,n,cat-30-09864761-n
2859,fons_monetari,1,La Unió Europea ha creat un fons monetari per salvar el mercat financer,n,cat-30-13358549-n
2860,pressupost,2,El laboratori funciona amb un pressupost d'un milió a l'any,n,cat-30-13421832-n
2861,pressupost_operatiu,1,S'ha reduït el pressupost operatiu d'alguns organismes,n,cat-30-13422234-n
2862,dipòsit,5,Tinc un dipòsti de mil euros,n,cat-30-13381145-n
2863,fons_de_fideïcomís,1,Equador crea un fons de fideïcomís amb l'ONU,n,cat-30-13363893-n
2864,fons_bèl·lic,1,El govern ha incrementat el fons bèl·lic,n,cat-30-13360254-n
2865,fondo_de_pensiones,1,El govern congela el fons de pensions dels seus funcionaris,n,cat-30-13360103-n
2866,estalvis,1,Els meus estalvis serveixen per anar-me'n de vacances,n,cat-30-13359572-n
2867,fons_d'amortització,1,El Parlament Europeu aprova la creació d'un fons d'amortització del deute europeu,n,cat-30-13359428-n
2868,despeses_menors,1,L'empresa té un registre de despeses menors,n,cat-30-13422411-n
2869,deutor_hipotecari,1,Ens vam convertir en deutors hipotecaris quan el banc va acceptar la nostra hipoteca i ens va prestar els diners per comprar la nova casa,n,cat-30-10331569-n
2870,drets_de_duana,1,El dret de duana augmentarà de dos punts,n,cat-30-13317002-n
2871,impost_anti-dumping,1,El país manté l'impost anti-dumping sobre l'all fresc,n,cat-30-13317759-n
2872,impost_d'importació,1,La Unió Europea anul·la l'impost d'importació entre els seus membres,n,cat-30-13317858-n
2873,impost_d'exportació,1,"Segons els acords, l'empresa no pagarà l'impost d'exportació",n,cat-30-13317941-n
2874,xec_en_blanc,1,El deute era tan gran que li va signar un xec en blanc,n,cat-30-13383696-n
2875,xec_a_la_vista,1,L'agència exigeix ??el cobrament a través del xec a la vista,n,cat-30-80000994-n
2876,xec_al_portador,1,Va pagar les sabates amb un xec al portador,n,cat-30-80000995-n
2877,xec_barrat,1,El govern autoritza només el xec barrat,n,cat-30-80000996-n
2878,xec_nominatiu,1,He pagat el cotxe amb un xec nominatiu,n,cat-30-80000997-n
2879,xec_bancari,1,La immobiliària demana el pagament per xecs bancaris,n,cat-30-80000998-n
2880,xec_conformat,1,Els impostos es poden pagar també mitjançant un xec conformat,n,cat-30-80000999-n
2881,auditor,2,El jutge m'ha nomenat com a auditor del cas,n,cat-30-80001000-n
2882,arrendador,1,El meu oncle és l'arrendador del pis on visc,n,cat-30-80001001-n
2883,apoderat,2,L'empresa ha nomenat al meu germà per al càrrec d'apoderat,n,cat-30-80001002-n
2884,acció_en_penyora,1,El Govern insta a endurir les normes de l'acció en penyora,n,cat-30-80001003-n
2885,acció_preferent,1,"Mitjançant aquesta acció preferent del banc, el meu vot valdrà doble",n,cat-30-80001004-n
2886,acció_rescissòria,1,S'ha tramitat una acció rescissòria del contracte de treball,n,cat-30-80001005-n
2887,acció_subrogatòria,1,L'home ha presentat una acció subrogatòria contra la companyia d'assegurances,n,cat-30-80001006-n
2888,acció_revocatòria,1,La companyia va presentar una acció revocatòria contra el banc,n,cat-30-80001007-n
2889,contracte_d'edició,1,Per virtut del contracte d'edició he cedit a l'editorial el dret a reproduir la meva obra,n,cat-30-80001008-n
2890,contracte_de_gestió,1,La meva empresa bar ha signat un contracte de gestió de la cafeteria de la universitat,n,cat-30-80001009-n
2891,contracte_indefinit,1,L'empresa on treballo m'ha fet un contracte indefinit,n,cat-30-80001010-n
2892,contracte_de_treball_temporal,1,Tota la meva vida he passat d'un contracte de treball temporal a un altre,n,cat-30-80001011-n
2893,contracte_de_treball_de_formació,1,L'alumne té un contracte de treball de formació per l'estiu,n,cat-30-80001012-n
2894,contracte_de_treball_a_temps_parcial,1,Hem pactat un contracte de treball a temps parcial perquè pugui estudiar un màster,n,cat-30-80001013-n
2895,contracte_de_manteniment,1,L'empresa s'ha adjudicat el contracte de manteniment dels cotxes municipals,n,cat-30-80001014-n
2896,contracte_electrònic,1,La llei d'Internet valida el contracte electrònic,n,cat-30-80001015-n
2897,contracte_de_llicència,1,La meva empresa té un contracte de llicència per al programa de gestió,n,cat-30-80001016-n
2898,contracte_de_compra_per_clic,1,El nombre de contractes de compra per clic s'ha duplicat en el curt termini,n,cat-30-80001017-n
2899,contracte_publicitari,1,L'estilista ha signat un contracte publicitari amb la finalitat de renovar la seva imatge,n,cat-30-80001019-n
2900,contracte_gratuït,1,La donació de gàmetes s'establirà mitjançant contracte gratuït,n,cat-30-80001020-n
2901,resolució_de_decomís,1,Les autoritats judicials espanyoles han transmès una resolució de decomís per a la seva execució en els estats de la UE,n,cat-30-80001021-n
2902,sentència_executiva,1,El creditor obté una sentència executiva a favor,n,cat-30-80001022-n
2903,servitud_positiva,1,Tenim una servitud positiva sobre el terrat del veí,n,cat-30-80001023-n
2904,servitud_negativa,1,"Segons la servitud negativa, no podem alçar d'un pis nostra casa, perquè danyaria el veí",n,cat-30-80001024-n
2905,actiu_immaterial,1,L'actiu immaterial més rendible de la nostra empresa està representat per les patents,n,cat-30-13332670-n
2906,actiu_fix,1,Un dels actius fixos de l'empresa és l'edifici on es fabriquen els productes,n,cat-30-80001025-n
2907,_material,1,"Hem de fer l'inventari del actiu material de la llibreria, és a dir, de tots els llibres",n,cat-30-80001026-n
2908,actiu_subjacent,1,El banc està venent un actiu subjacent basat en mercaderies biològiques,n,cat-30-80001027-n
