Unnamed: 0,Synset,PoS,Word,Tag Count
8784,113903738,n,borde,1
8785,113904164,n,diagonal,1
8786,1Synset Not Found,n,mella,1
8787,113907272,n,rendija,1
8788,113908021,n,hoyo,1
8789,113908348,n,estría,1
8790,113910116,n,oquedad,1
8791,113910116,n,vacío,5
8792,115274695,n,espacio,3
8793,113910895,n,hueco,2
8794,113911151,n,articulación,4
8795,115102894,n,agujero,3
8796,113912115,n,poro,1
8797,113912839,n,espolón,1
8798,115056749,n,rayo,5
8799,113865298,n,cilindro,2
8800,113920429,n,condición,11
8801,113920835,n,condición,41
8802,113925752,n,coyuntura,1
8803,113927383,n,situación,251
8804,113927383,n,comedia_de_situación,72
8805,113963970,n,relación,30
8806,113929852,n,confianza,1
8807,113930928,n,asimilación,1
8808,113931145,n,amistad,14
8809,113931436,n,romance,1
8810,113931889,n,aventura,1
8811,113931889,n,affaire,1
8812,113932045,n,utopía,2
8813,113932421,n,aceptación,1
8814,113932948,n,reto,14
8815,113932948,n,desafío,3
8816,114489113,n,crisis,86
8817,113934274,n,desequilibrio,7
8818,113934596,n,entorno,11
8819,114004017,n,equilibrio,11
8820,113935227,n,exclusión,7
8821,113935753,n,caldo_de_cultivo,1
8822,113936676,n,pesadilla,4
8823,113936939,n,aprieto,2
8824,113937075,n,cuadro,8
8825,113937554,n,rechazo,1
8826,1Synset Not Found,n,naturaleza,8
8827,113939892,n,tramo,8
8828,113939892,n,nivel,15
8829,113939892,n,etapa,16
8830,1Synset Not Found,n,cúspide,2
8831,113942875,n,circunstancia,8
8832,113943400,n,caso,174
8833,113943598,n,eje,2
8834,115149038,n,rollo,1
8835,113944914,n,reintegración,7
8836,113945102,n,poder,17
8837,113945919,n,estatus,2
8838,113945919,n,rango,2
8839,113945919,n,posición,7
8840,1Synset Not Found,n,igualdad,11
8841,113947645,n,condición,12
8842,113948766,n,estrellato,2
8843,113949576,n,antigüedad,1
8844,113949802,n,prioridad,32
8845,113951444,n,inferioridad,1
8846,113953787,n,nacionalidad,7
8847,113954118,n,retiro,2
8848,113954253,n,existencia,39
8849,113954818,n,realidad,24
8850,113955461,n,realidad,4
8851,113955874,n,realidad,7
8852,113956097,n,realidad,25
8853,1Synset Not Found,n,verdad,16
8854,113955341,n,autenticidad,3
8855,113957268,n,convivencia,9
8856,113957268,n,cohabitación,6
8857,113957268,n,coexistencia,4
8858,113958456,n,presencia,51
8859,113958456,n,omnipresencia,1
8860,113961179,n,existencia,2
8861,113959931,n,inexistencia,1
8862,113960464,n,falsedad,3
8863,115270862,n,ausencia,6
8864,115140892,n,existencia,2
8865,113962360,n,subsistencia,2
8866,115234587,n,muerte,2
8867,113963032,n,extinción,1
8868,115140744,n,vida,42
8869,115140744,n,vida,6
8870,1Synset Not Found,n,matrimonio,5
8871,113966795,n,poliandria,5
8872,115153667,n,viudez,2
8873,113968092,n,empleo,96
8874,113968308,n,desempleo,45
8875,113968308,n,paro,66
8876,114565696,n,orden,12
8877,1Synset Not Found,n,tranquilidad,3
8878,113969243,n,paz,9
8879,113975659,n,estabilidad,2
8880,113970236,n,paz,90
8881,113970584,n,calma,4
8882,113970912,n,alto_el_fuego,1
8883,113970912,n,armisticio,1
8884,113971065,n,armonía,1
8885,113971901,n,consenso,3
8886,113972387,n,unanimidad,9
8887,113973059,n,anarquía,1
8888,113975752,n,confusión,1
8889,113975988,n,desmoralización,1
8890,113976322,n,desconcierto,2
8891,113976322,n,caos,7
8892,113977043,n,motín,1
8893,113977184,n,escándalo,4
8894,113977366,n,sarao,1
8895,113977366,n,movida,2
8896,113977366,n,ruido,3
8897,113978033,n,incidente,7
8898,113978033,n,incidente,7
8899,113978344,n,tormenta,6
8900,113979173,n,turbulencia,1
8901,113979977,n,violencia,21
8902,113980288,n,antagonismo,1
8903,113980845,n,enfrentamiento,28
8904,113981403,n,guerra,63
8905,113982000,n,guerra_fría,4
8906,113982839,n,sospecha,13
8907,113983304,n,luz,2
8908,113983515,n,oscuridad,2
8909,1Synset Not Found,n,crepúsculo,1
8910,113984613,n,sombra,16
8911,113984944,n,sombra,1
8912,113985323,n,penumbra,3
8913,113985462,n,oscuridad,1
8914,113985818,n,espíritu,2
8915,113985818,n,ánimo,9
8916,113986679,n,satisfacción,10
8917,113987423,n,dicha,2
8918,113987905,n,éxtasis,1
8919,113987905,n,gloria,4
8920,113988224,n,nirvana,1
8921,113989051,n,amargura,2
8922,113989627,n,inocencia,1
8923,113990675,n,culpabilidad,2
8924,113990675,n,culpa,7
8925,113991688,n,complicidad,2
8926,113992194,n,libertad,63
8927,113994148,n,con_independencia_de,23
8928,113994148,n,independencia,24
8929,113992514,n,autonomía,17
8930,113992738,n,autogobierno,5
8931,113992738,n,autodeterminación,3
8932,113992935,n,soberanía,25
8933,113994456,n,libertad,9
8934,113995148,n,libertad,9
8935,113996571,n,represión,5
8936,113996719,n,opresión,1
8937,113998014,n,servidumbre,4
8938,113999941,n,confinamiento,1
8939,113999114,n,jaula,1
8940,113999206,n,cautiverio,1
8941,113999206,n,cautividad,1
8942,114000302,n,internamiento,3
8943,114000403,n,representación,1
8944,114001031,n,con_independencia,1
8945,114001031,n,independencia,3
8946,114001031,n,autonomía,4
8947,114001213,n,separatismo,2
8948,114001348,n,dependencia,6
8949,114001629,n,impotencia,1
8950,114001728,n,confianza,1
8951,114001973,n,contingencia,2
8952,114002109,n,polarización,3
8953,107353716,n,empate,43
8954,114379360,n,equilibrio,10
8955,114004149,n,inestabilidad,5
8956,114005549,n,movimiento,1
8957,1Synset Not Found,n,vibración,3
8958,1Synset Not Found,n,temblor,2
8959,114005892,n,corriente,1
8960,114005892,n,torrente,1
8961,1Synset Not Found,n,inactividad,1
8962,114006945,n,acción,2
8963,114008342,n,comportamiento,7
8964,114008806,n,funcionamiento,7
8965,114010148,n,inactividad,1
8966,114012667,n,inmovilismo,1
8967,114013368,n,recesión,5
8968,114010636,n,suspensión,10
8969,115275466,n,moratoria,2
8970,114014990,n,letargo,1
8971,114010927,n,parada,1
8972,1Synset Not Found,n,estancamiento,6
8973,114016361,n,agotamiento,1
8974,114016361,n,desfallecimiento,1
8975,114016361,n,cansancio,8
8976,114016361,n,extenuación,1
8977,114204253,n,agotamiento,1
8978,114018567,n,embriaguez,2
8979,114024882,n,sueño,4
8980,114030820,n,inminencia,3
8981,114031108,n,disponibilidad,2
8982,114031660,n,alerta,1
8983,114033054,n,urgencia,9
8984,114033185,n,coyuntura,2
8985,114036043,n,alerta,3
8986,114036539,n,furor,2
8987,114036539,n,ira,5
8988,114036539,n,cólera,1
8989,114037011,n,excitación,1
8990,114038185,n,erección,2
8991,114038993,n,deseo,4
8992,114039179,n,ansia,1
8993,114039534,n,hambre,11
8994,114040660,n,sed,1
8995,114044454,n,hipotermia,2
8996,114045507,n,esterilidad,1
8997,114046202,n,embarazo,4
8998,114046202,n,gestación,1
8999,114048441,n,embarazo,1
9000,114051056,n,frescura,2
9001,114051494,n,fertilidad,1
9002,114052403,n,desorden,1
9003,114055796,n,anorexia,1
9004,114061805,n,enfermedad,5
9005,114062490,n,invalidez,1
9006,114064408,n,toxicomanía,1
9007,114066203,n,colapso,4
9008,114068685,n,intoxicación,1
9009,114068894,n,botulismo,1
9010,114569121,n,afección,1
9011,114569121,n,patología,6
9012,114569121,n,enfermedad,46
9013,114147014,n,reúma,1
9014,114166589,n,ataque,4
9015,114166589,n,ataque_cardíaco,3
9016,114082595,n,convulsión,2
9017,114082984,n,histeria,1
9018,115172664,n,embolia,1
9019,114103288,n,cardiopatía,1
9020,114103510,n,hipertensión,2
9021,114110411,n,esclerosis,1
9022,114112855,n,infarto,2
9023,114114773,n,insuficiencia,1
9024,114116482,n,cirrosis,2
9025,114206929,n,diabetes,2
9026,114122497,n,gripe,9
9027,114123044,n,sarampión,1
9028,114123259,n,rubéola,1
9029,114124423,n,viruela,1
9030,114127782,n,sida,2
9031,114129784,n,dengue,1
9032,114131247,n,hepatitis,2
9033,114132524,n,herpes,1
9034,1Synset Not Found,n,peste,1
9035,114141062,n,tifus,1
9036,114143415,n,tuberculosis,2
9037,114145501,n,resfriado,2
9038,114145911,n,asma,1
9039,114147627,n,neumonía,1
9040,114149773,n,psitacosis,1
9041,114159623,n,síndrome_de_down,3
9042,114172005,n,gastroenteritis,2
9043,114566129,n,infección,9
9044,114212759,n,llaga,1
9045,114195315,n,anemia,2
9046,114199477,n,papera,1
9047,114199700,n,desnutrición,1
9048,114199700,n,malnutrición,1
9049,114055408,n,dolencia,5
9050,114213512,n,deformidad,1
9051,114217360,n,plaga,2
9052,114235200,n,tumor,4
9053,114252722,n,cáncer,8
9054,114242922,n,leucemia,1
9055,114256227,n,catarata,2
9056,114260182,n,carbunco,4
9057,114262882,n,vacuno,1
9058,114264664,n,fiebre_aftosa,2
9059,114285461,n,trauma,2
9060,114285662,n,lesión,45
9061,114285662,n,herida,22
9062,114285662,n,traumatismo,1
9063,114285662,n,contusión,2
9064,114298815,n,herida,3
9065,114287113,n,corte,4
9066,115039827,n,mordisco,3
9067,114297870,n,picada,1
9068,114288871,n,golpe,1
9069,114290534,n,bronceado,1
9070,114292090,n,fractura,3
9071,114373057,n,síntoma,8
9072,114565927,n,síndrome,6
9073,114312889,n,moretón,1
9074,114315192,n,roncha,1
9075,114316714,n,edema,2
9076,107320176,n,sarpullido,1
9077,114322248,n,urticaria,3
9078,114322528,n,parálisis,4
9079,114322699,n,dolor,2
9080,114323683,n,dolor,2
9081,114324274,n,agonía,1
9082,114331873,n,escocedura,1
9083,114336317,n,indigestión,1
9084,1Synset Not Found,n,inflamación,2
9085,114336169,n,sofocón,1
9086,114339772,n,catarro,4
9087,114353862,n,flebitis,1
9088,114359174,n,tos,1
9089,114359952,n,náusea,1
9090,114359952,n,mareo,1
9091,114363483,n,lacra,2
9092,114363483,n,cicatriz,1
9093,114364566,n,callo,1
9094,1Synset Not Found,n,fiebre,6
9095,114288235,n,hemorragia,5
9096,114372513,n,vértigo,2
9097,114372513,n,vahído,2
9098,114374273,n,moral,3
9099,114374432,n,ansiedad,1
9100,1Synset Not Found,n,tensión,4
9101,114375890,n,tensión,1
9102,114376188,n,tensión,7
9103,114376188,n,fatiga,1
9104,114379501,n,cordura,1
9105,114379829,n,racionalidad,1
9106,114379829,n,sensatez,4
9107,114386022,n,xenofobia,1
9108,114387202,n,delirio,1
9109,114391660,n,manía,1
9110,114391876,n,delirio,3
9111,114391876,n,histeria,1
9112,114391876,n,locura,7
9113,114392318,n,megalomanía,1
9114,114392862,n,ciclotimia,1
9115,114395018,n,locura,2
9116,114395403,n,demencia,1
9117,114397714,n,trastorno,1
9118,114398523,n,psicosis,2
9119,114398390,n,paranoia,1
9120,114398523,n,esquizofrenia,1
9121,114403560,n,inquietud,7
9122,114403560,n,malestar,12
9123,114404160,n,depresión,2
9124,114405931,n,pánico,3
9125,114406573,n,irritación,1
9126,114407283,n,impaciencia,3
9127,114408086,n,problema,64
9128,114408519,n,putada,2
9129,114408646,n,aprieto,1
9130,114409371,n,apuro,1
9131,114409489,n,lío,6
9132,114409489,n,atolladero,1
9133,115224978,n,adversidad,2
9134,114410089,n,tensión,15
9135,114410605,n,dificultad,4
9136,114411981,n,agradecimiento,2
9137,114411981,n,reconocimiento,2
9138,114412374,n,aprobación,2
9139,114412882,n,satisfacción,1
9140,114413162,n,consentimiento,1
9141,114414294,n,separación,1
9142,114415072,n,soledad,4
9143,114415335,n,cuarentena,1
9144,114415773,n,alejamiento,1
9145,114416089,n,clandestinidad,1
9146,114416089,n,secreto,3
9147,114418103,n,incoherencia,2
9148,114418395,n,unión,9
9149,114418662,n,coalición,5
9150,114418822,n,confederación,1
9151,114419164,n,conexión,2
9152,114419510,n,contacto,1
9153,114420240,n,interconexión,6
9154,114420464,n,cohesión,11
9155,114420464,n,coherencia,5
9156,114503354,n,desarrollo,15
9157,114423268,n,subdesarrollo,1
9158,114424517,n,restauración,2
9159,114424780,n,madurez,1
9160,114425414,n,maternidad,3
9161,114425414,n,paternidad,2
9162,114425601,n,sazón,1
9163,115151641,n,juventud,1
9164,115147850,n,adolescencia,1
9165,114427065,n,infancia,5
9166,115145586,n,infancia,1
9167,114428160,n,grado,1
9168,114431471,n,posición,21
9169,114429484,n,clasificación,45
9170,114429484,n,ránking,1
9171,114429484,n,ranking,1
9172,114431637,n,standing,1
9173,114432032,n,nobleza,1
9174,114433001,n,realeza,2
9175,114433361,n,liderazgo,3
9176,114433587,n,protagonismo,17
9177,114434681,n,grandeza,7
9178,114434866,n,énfasis,2
9179,114435187,n,énfasis,2
9180,114435353,n,primacía,1
9181,114435445,n,preeminencia,1
9182,114435809,n,prestigio,8
9183,114436285,n,anonimato,3
9184,114436438,n,humildad,4
9185,114436875,n,honor,23
9186,114437134,n,gloria,7
9187,114437386,n,fama,4
9188,114437386,n,celebridad,4
9189,114437386,n,notoriedad,1
9190,114437552,n,respeto,32
9191,114437552,n,aprecio,2
9192,114438125,n,reputación,2
9193,114438693,n,carácter,3
9194,114438788,n,nombre,2
9195,114438898,n,fama,12
9196,114439294,n,reputación,2
9197,114439745,n,desprestigio,2
9198,114440035,n,corrupción,1
9199,114440137,n,vergüenza,6
9200,114440488,n,humillación,1
9201,114440623,n,degradación,1
9202,114441825,n,sometimiento,1
9203,114441825,n,dominio,3
9204,114442530,n,supremacía,4
9205,114442749,n,predominio,1
9206,114442933,n,dominio,1
9207,114443532,n,soberanía,3
9208,114444114,n,monopolio,3
9209,114444326,n,monopolio,3
9210,114445226,n,adversidad,2
9211,114445226,n,desgracia,6
9212,114445379,n,confort,1
9213,114445749,n,tranquilidad,3
9214,114447019,n,malestar,1
9215,114447525,n,holgura,1
9216,114447908,n,salud,33
9217,114449126,n,necesidad,74
9218,114449405,n,escasez,12
9219,114449405,n,carencia,12
9220,114449405,n,deficiencia,5
9221,114449865,n,hambruna,1
9222,114449865,n,hambre,1
9223,114451020,n,emergencia,12
9224,114451020,n,de_emergencia,10
9225,114451020,n,urgencia,13
9226,114451189,n,prisa,2
9227,114451349,n,presión,5
9228,114451911,n,plenitud,3
9229,114452151,n,saciedad,1
9230,114452616,n,plaga,4
9231,114455206,n,vacuidad,1
9232,114455700,n,nulidad,1
9233,114455700,n,nada,1
9234,115271901,n,aire,1
9235,114456054,n,vacío,2
9236,114456138,n,desnudez,2
9237,114459422,n,perfección,8
9238,114459824,n,refinamiento,1
9239,114460565,n,totalidad,1
9240,114462193,n,plenitud,4
9241,1Synset Not Found,n,totalidad,1
9242,104645473,n,entusiasmo,1
9243,114463471,n,insuficiencia,1
9244,114464203,n,imperfección,1
9245,114464203,n,fallo,6
9246,114472624,n,crudeza,1
9247,114473222,n,suerte,7
9248,114474052,n,prosperidad,1
9249,114474264,n,bendición,1
9250,114474894,n,éxito,25
9251,107304852,n,desgracia,2
9252,114476290,n,desastre,1
9253,1Synset Not Found,n,pena,1
9254,114478975,n,fracaso,12
9255,114478291,n,insolvencia,2
9256,114478433,n,quiebra,2
9257,115290337,n,fase,1
9258,114480420,n,líquido,1
9259,115067877,n,gas,1
9260,114481929,n,posibilidad,78
9261,114482620,n,potencial,16
9262,114483126,n,imposibilidad,5
9263,114483744,n,confianza,3
9264,114483917,n,oportunidad,21
9265,114484778,n,vista,4
9266,115245829,n,oportunidad,31
9267,114485249,n,oportunidad,3
9268,114485436,n,oportunidad,19
9269,114584390,n,voz,10
9270,114485673,n,intento,5
9271,114486274,n,desesperación,3
9272,114486274,n,desesperanza,3
9273,114487443,n,adulteración,1
9274,114489699,n,prosperidad,7
9275,114488813,n,boom,4
9276,114488813,n,en_auge,1
9277,114490319,n,endeudamiento,20
9278,114490319,n,deuda,20
9279,114491034,n,saldar_cuentas,2
9280,114491034,n,cuenta,4
9281,114491271,n,abundancia,2
9282,114491625,n,prosperidad,2
9283,114491889,n,bienestar,6
9284,114492373,n,fasto,1
9285,114492373,n,opulencia,1
9286,114493145,n,pobreza,21
9287,114493716,n,indigencia,1
9288,114493716,n,miseria,17
9289,114495080,n,higiene,1
9290,114495230,n,asepsia,1
9291,114497763,n,higiene,3
9292,114496710,n,orden,5
9293,114498096,n,suciedad,1
9294,114498404,n,contaminación,1
9295,114499262,n,desorden,1
9296,114500341,n,desorganización,1
9297,114500908,n,normalidad,9
9298,114512817,n,contexto,13
9299,114512817,n,circunstancia,33
9300,114513259,n,marco,20
9301,114513944,n,ambiente,1
9302,114514039,n,terreno,6
9303,114514039,n,esfera,4
9304,114515633,n,atribución,2
9305,114515633,n,jurisdicción,2
9306,114515633,n,en_funciones,1
9307,114518820,n,contaminación,1
9308,114519208,n,despoblación,3
9309,114519366,n,clima,16
9310,114520278,n,ambiente,2
9311,114521302,n,ciclón,2
9312,114523090,n,inclemencias,2
9313,114524198,n,nubosidad,1
9314,114524661,n,humor,1
9315,114524849,n,ambiente,21
9316,114524849,n,atmósfera,6
9317,114525365,n,penumbra,3
9318,114526764,n,inmunidad,2
9319,114528873,n,exención,4
9320,114528873,n,libertad,3
9321,114529082,n,amnistía,1
9322,114529524,n,impunidad,2
9323,114530836,n,capacidad,1
9324,114532816,n,alergia,2
9325,114534696,n,humedad,4
9326,114535905,n,humedad,1
9327,114536438,n,sequedad,1
9328,115244505,n,sequía,9
9329,114538811,n,seguridad,87
9330,114539029,n,inexpugnabilidad,1
9331,114539826,n,seguro,4
9332,114541247,n,peligro,22
9333,114541044,n,peligro,5
9334,114541677,n,inseguridad,4
9335,114541852,n,riesgo,59
9336,114541852,n,peligro,25
9337,114541852,n,riesgo,27
9338,114543231,n,amenaza,17
9339,114543552,n,peligrosidad,1
9340,114544335,n,tirantez,1
9341,1Synset Not Found,n,forma,12
9342,114560360,n,solidez,1
9343,114547643,n,debilidad,1
9344,114548343,n,discapacidad,7
9345,114550469,n,amputación,5
9346,114126660,n,ceguera,1
9347,114558226,n,parálisis,2
9348,114560360,n,precariedad,7
9349,114561102,n,descomposición,1
9350,114561618,n,deterioro,1
9351,114561995,n,corrosión,1
9352,100217014,n,desolación,1
9353,114562541,n,decrepitud,2
9354,114562683,n,desgaste,2
9355,114562854,n,desperfecto,1
9356,114562960,n,final,4
9357,114580897,n,materia,12
9358,114583670,n,escoria,1
9359,114929662,n,mezcla,1
9360,115103911,n,aleación,2
9361,114847929,n,electrólito,1
9362,114981461,n,plástico,11
9363,114596700,n,materia_prima,1
9364,114597758,n,esponja,1
9365,114600742,n,acetileno,2
9366,115112932,n,ácido,5
9367,114619857,n,isótopo,2
9368,114944888,n,molécula,49
9369,114622893,n,elementos,1
9370,114625458,n,metal,33
9371,114627820,n,aluminio,5
9372,114628920,n,argón,1
9373,114632444,n,cadmio,2
9374,114633206,n,carbono,6
9375,114634232,n,cesio,1
9376,114635290,n,cobalto,1
9377,114635722,n,cobre,10
9378,114637507,n,flúor,1
9379,114638799,n,oro,27
9380,114638799,n,oro,48
9381,114639921,n,helio,1
9382,114640434,n,hidrógeno,2
9383,114641397,n,yodo,1
9384,114642417,n,hierro,8
9385,114643467,n,plomo,15
9386,114643793,n,litio,1
9387,1Synset Not Found,n,mercurio,1
9388,114646610,n,níquel,1
9389,114648100,n,oxígeno,3
9390,114651921,n,radio,1
9391,114653242,n,Ru,2
9392,114654175,n,selenio,2
9393,114654954,n,plata,12
9394,114656219,n,azufre,2
9395,114660443,n,U,1
9396,114660443,n,uranio,3
9397,114661740,n,Y,1
9398,114667455,n,asfalto,3
9399,114671372,n,berilo,1
9400,114677778,n,yeso,2
9401,114685017,n,butano,3
9402,114685881,n,gasoil,1
9403,114685881,n,gasóleo,8
9404,114685881,n,gasóleo,4
9405,114686352,n,petróleo,12
9406,114686585,n,fuel,2
9407,114686913,n,gasolina,22
9408,114690607,n,magnesia,1
9409,114691686,n,propano,1
9410,114694765,n,reactivo,1
9411,114695838,n,subsuelo,3
9412,114696793,n,piedra,4
9413,114702416,n,adhesivo,1
9414,114705287,n,pasta,2
9415,115058310,n,alcohol,1
9416,114709265,n,etanol,1
9417,1Synset Not Found,n,parafina,1
9418,114714817,n,nicotina,1
9419,115003139,n,latón,4
9420,115041793,n,bronce,17
9421,114723628,n,catalizador,1
9422,115087632,n,proteína,1
9423,114738623,n,cuajo,1
9424,114738892,n,sustrato,1
9425,114739004,n,amina,1
9426,114748577,n,testosterona,1
9427,114758536,n,caparazón,3
9428,114758536,n,concha,1
9429,114758842,n,pelaje,1
9430,1Synset Not Found,n,piel,1
9431,114763964,n,cuero,2
9432,114763964,n,piel,4
9433,114769160,n,ceniza,2
9434,114769465,n,asfalto,5
9435,115096783,n,agente,7
9436,114778982,n,reactivo,1
9437,114789885,n,cal,2
9438,114793812,n,cancerígeno,1
9439,114796575,n,grafito,1
9440,114799601,n,cartón,8
9441,114800034,n,cartulina,2
9442,115087244,n,acero,5
9443,115074772,n,arcilla,1
9444,114814125,n,barro,1
9445,114815530,n,carbón,10
9446,114815263,n,lignito,1
9447,114817592,n,complejo,16
9448,114818238,n,compuesto,16
9449,114821590,n,conductor,7
9450,114821248,n,semiconductor,6
9451,114828927,n,defoliante,1
9452,114830364,n,ADN,2
9453,114834563,n,diamante,1
9454,115109391,n,dióxido,3
9455,115020107,n,polvo,3
9456,114840755,n,elementos,3
9457,115271901,n,aire,27
