,Word,Senses,Glosa,PoS,SynsetPoS
2095,ikerketa,1,poliziak ikerketa bat hasi zuen leherketa zerk eragin zuen argitzeko,n,eus-30-00633864-n
2096,ardura,2,ez da sumatzen behintzat beste lurralde batzuetan agertu den ardura eta Zuzenbide Pribatuko erakunde zibil propioak bultzatzeko gogo bizia,n,eus-30-00633329-n
2097,entrenamendu,1,"antza, Carlos Merino sutsuegi aritzen da entrenamenduetan",n,eus-30-00624738-n
2098,arazo,1,"sakean oinarritzen du bere jokoaren zati handi bat, eta Zeberiok sakearekin du arazo gehien, baina piloteo bikaina erakutsi du txapelketan",n,eus-30-00623862-n
2099,borroka,3,"baina inportanteena da borrokan izan naizela azkenengo kilometroa arte, nahiz eta aurten domina ez den posible izan",n,eus-30-00622068-n
2100,indar,32,indarrarekin banago han izango naiz,n,eus-30-00621627-n
2101,ahalegin,1,bere egoeran larregiko ahalegina izango zen,n,eus-30-00621627-n
2102,politika,1,"politikan lekurik ez, eta kirolean aurkitu zuen gora egiteko bidea",n,eus-30-00611972-n
2103,literatura,1,literaturan toki segurua du,n,eus-30-00610592-n
2104,lehendakaritza,1,EAEko gobernuko lehendakaritza lortzea jarri du helburutzat,n,eus-30-00596807-n
2105,alkatetza,1,epaitegietara jo zuten Castejon Lizarrako alkatetzan egon zen legegintzaldian (1995-99),n,eus-30-00595333-n
2106,zuzendaritza,1,abenduaren 22an aukeratu zuten PCFko idazkari nagusi eta 1972 urteaz geroztik dago alderdiaren zuzendaritzan,n,eus-30-00591858-n
2107,lehendakaritza,3,ba al zekien Mexikon bankuko lehendakaritza eskaini ziotela?,n,eus-30-00590047-n
2108,plaza,2,zibilizatua da unibertsitateko estatutuen aurkako jokabideaz guk betetzen ditugun plazak konkurtso publikora ateratzea,n,eus-30-00586262-n
2109,kargu,1,Goardia Zibileko zuzendari kargua utzi aurretik Polizia honen egoitzatik atera zituen txostenak,n,eus-30-00586262-n
2110,postu,1,"udan, militarren eraginpean, Bulent Ecevit lehen ministroak dekretu bat aurkeztu zuen islamistak eta kurdu separatistak funtzionario postuetatik kanporatzeko",n,eus-30-00586262-n
2111,lan,11,lan bila dabil,n,eus-30-00584367-n
2112,enplegu,2,1785ean funtzionario publiko bezala aurkitzen du enplegua Nizan,n,eus-30-00584367-n
2113,lan,11,erizaintzako diplomatuentzat dauden 8 lanpostuak doaz jarraian,n,eus-30-00584367-n
2114,lantegi,10,"aurrez ezagutzen zuten lantegiari lotu ziren: ardiari, alegia",n,eus-30-00582388-n
2115,zerbitzu,5,"zerbitzu horien sari, marexal izendatua izan zen",n,eus-30-00577525-n
2116,obra,4,"jatorrizko bekatua, fedezko sakramentuen eta obra onen bidezko salbamena dira katolizismoaren dogma nagusi bi",n,eus-30-00577357-n
2117,martxa,9,hauteskunde kanpaina martxa onean doa,n,eus-30-13525549-n
2118,lan,1,dagokion agintariaren menpe garatuko da babes zibileko boluntarioen lana,n,eus-30-00575741-n
2119,mugimendu,12,garbi dago horrelako kasuan garaipena mugimendu bihurriren baten bidez bakarrik erabaki daitekeela,n,eus-30-00556313-n
2120,joko,17,Athleticen erasoko jokoaren erreferentzia izan behar da,n,eus-30-00556313-n
2121,ezusteko,1,ahal baldin badugu beste ezusteko bat ematen saiatuko gara zaila izango dela jakin arren,n,eus-30-00553655-n
2122,ezuste,4,Miarritze prest ezustea emateko Lapurtarrek motibazio berezia ukanen dute Tolosa txapeldun handiaren kontra,n,eus-30-00553655-n
2123,istilu,20,han gertatu ziren istiluak benetako gerra izan zirela agertu zuten atzo Israelgo iturri militarrek,n,eus-30-00333829-n
2124,kolpe,5,futbolean jolasten ari zela belaunarekin kolpea eman zion ahoan,n,eus-30-00349369-n
2125,martxa,1,Raimundo Sarriegik idatzi zuen San Sebastian martxa,n,eus-30-07058296-n
2126,musika,1,berak egiten zuen musika zen bere interesgunea,n,eus-30-00543233-n
2127,pauso,4,"Forsythek arriskarazten die bere dantzariei, ia pauso klasikoak desitxuratzeraino",n,eus-30-00533922-n
2128,dantza,1,"hirugarren taldean, berriz, dantzarako pista izan barik musika izateko baimena duten lokalak eta instalazioak sartzen dira",n,eus-30-00428270-n
2129,aurkezpen,1,"lan honen helburu apala, gaiaren aurkezpen soil bat egitea da",n,eus-30-00521562-n
2130,jai,9,"denetarik izango du jaiak, hala nola, kirol erakustaldiak, bertsolariak, haurrentzako jolasak, musika, eta erakustaldiak",n,eus-30-00428000-n
2131,festa,8,Diego Armando Maradonari ez zaizkio festak ahazten,n,eus-30-00428000-n
2132,joko,2,"noiznahi ikusiko zenuen egun txinta aldera arte jokoan, eta apika hamazazpi egunetan ez zen, kalera aterako",n,eus-30-00430140-n
2133,partida,5,"jasotzen duen briska bakoitza bolada onaren seinaletzat hartzen du, baina hurrengo partidan atzera ere galdu egiten du",n,eus-30-00430140-n
2134,bingo,1,"jolas aretoak 22:30etan, joko aretoak 00:30etan, bingo aretoak 03:00etan eta jokorako kasinoak 04:00etan",n,eus-30-00504660-n
2135,tenis,1,"klaserik ez nuen arratsaldeetan, tenisean ibiltzen nintzen aitarekin",n,eus-30-00482298-n
2136,saskibaloi,1,egun osoa ezkutaketan eta saskibaloian jolasten pasatuko lukete,n,eus-30-00480993-n
2137,pilota,1,"Ameriketan, adibidez, oso zabalduta dago pilota jokoa",n,eus-30-00480366-n
2138,boleibol,1,telebistan boleibol partidak ikustean beti pentsatzen nuen hor egotea itzela izango litzatekeela,n,eus-30-00480211-n
2139,eskubaloi,1,Cetinje eskubaloiari begira bizi den hiria da,n,eus-30-00479440-n
2140,errugbi,1,"aitzin-multzo ona du, eta gibelean ere ondo dakite errugbian egiten",n,eus-30-00470966-n
2141,golf,1,"erraz azal daiteke nola ikasten den golfa apreziatzen, trebezia lortu eta jokoa ezagutu ahala",n,eus-30-00464894-n
2142,joko,10,umearengan kreatibitatea eta imaginazioa lantzen dituzten jokoak ere egiten ditugu,n,eus-30-00430606-n
2143,eraso,18,"bestalde, kontuan izan behar dugu erasoan Athleticek bere jokoa aldatuko duela",n,eus-30-00457723-n
2144,txanda,3,"Joseba Ostolazak baino 675 kilo gehiago bizkarreratu zituen Goenatxok, lau harriekin hiru minutuko txandak eginda",n,eus-30-00457382-n
2145,partida,2,"Hormadik gaur zuen zazpigarren jardunaldiko partida, Lyonen kontra, baina ez da jokatuko",n,eus-30-00456199-n
2146,partida,2,"etxean jokaturiko partidu bakarra galdu egin dute, Osasunaren aurka",n,eus-30-00456199-n
2147,joko,1,Gaur egun ezagutzen dugun bote-bote jokoa da hau,n,eus-30-00455599-n
2148,arrantza,2,Europako Batasuneko bost herrialde garrantzitsuenetakoen artean dago EAE arrantzaren jarduerari dagokionez,n,eus-30-00454121-n
2149,arrantza,1,"batzuk Afrikara doaz arrantzara, bertzeak Hegoaldean kokatzen dira",n,eus-30-00453935-n
2150,lasterketa,3,"lasterketatik landa, rallyeko autoak Mauleko pilota plazara joan ziren, han kokatua baitzen parke itxitua",n,eus-30-00449295-n
2151,borroka,2,"boxeoan, borrokan, esgriman, judoan, boleibolean eta atletismoan puntako entrenatzaileen artean daude kubatarrak",n,eus-30-00447540-n
2152,borroka,1,"alabaina, Winstone ezagun egin zen batez ere Vicente Saldivar boxeolari mexikarraren aurka egindako hiru borroka handiengatik",n,eus-30-00446493-n
2153,boxeo,1,"ezin da pentsa ordea, Savonek hasiera erraza izan zuenik boxeoan",n,eus-30-00445802-n
2154,igeriketa,1,"horrek tiroa, esgrima, igeriketa (200 metro), zaldiketa eta krossa hartzen ditu",n,eus-30-00442115-n
2155,gimnastika,1,"gimnastikan, gizonezko batek ariketaren batean hankak zabaltzen dituenean , 'hello boys !' ('kaixo mutilak') figura ikusiko duzu",n,eus-30-00433802-n
2156,kirol,2,"1996. urtean Bosman legea ezarri zen Europako kirolean, eta horrek Europako Batasuneko jokalariak atzerritar fitxa bete gabe etortzea ahalbideratu zuen",n,eus-30-00433216-n
2157,kirol,1,"espetxeetan, adibidez, polikiroldegia bezalako gauzak, betatuta egoten dira emakumeentzat; kirola egitea ezinezkoa da emakumeentzat",n,eus-30-00523513-n
2158,ihes,14,"ez dakit zer egin, nora jo, kalean preso, sistematik ezin ihes",n,eus-30-00429440-n
2159,mediku,1,umeek bata bestearen gorputza arakatu zuten medikuetara jolastuz,n,eus-30-00432356-n
2160,eraso,22,"lau euskal presoek bere garaian salatu zutenez, eraso sexualak, elektrodoak, boltsa izenez ezagutzen den tortura",n,eus-30-00419644-n
2161,elkarlan,2,"LABeko buruak iragarri zuenez, datozen asteotan ELArekin elkarlan politiko eta sindikala indartuko dute",n,eus-30-00411384-n
2162,ohitura,9,azukre gehiegi duen janak osasunaren kalterako diren ohitura eskasak sortzen ditu,n,eus-30-00410247-n
2163,jarduera,1,"dena den, jarduerak ezin izango dira amaitu 02:00ak baino beranduago",n,eus-30-00407535-n
2164,ekintza,10,Giraldillen epaiketa beste ekintza bat izango da guretzat,n,eus-30-00407535-n
2165,kalte,6,lehergailu batek kalte handiak eragin ditu Legutioko Mecanizados Alberdi enpresan,n,eus-30-00403092-n
2166,birmoldaketa,1,"programa honek hiru helburu nagusi ditu: garapen txikiena duten herrialdeak, birmoldaketan dauden herrialdeak eta giza baliabideen garapena",n,eus-30-00399393-n
2167,batasun,2,batasun prozesuan beste partaideak baino azkarrago ibiliko liratekeen herri zenbaiten arteko talde bat osatzea nahi du Frantziak,n,eus-30-00381680-n
2168,dispertsio,1,bertan gelditu ziren dispertsioaren aurkako aldarrikapenak oihukatuz,n,eus-30-00368592-n
2169,distentsio,1,abertzaleen arteko oinarrizko akordio baten bidez distentsioa lortzea da helburua,n,eus-30-00366317-n
2170,igoera,15,interes tasen igoera txiki batek ezer gutxi egin dezake epe labur batean dibisa europarraren defentsan,n,eus-30-00363260-n
2171,jarrera,1,"Kelmekoak haizearekin ondo moldatzea, hein handi batean jarrera baita abanikoetan hondoratuko zaituen zurrunbiloak ez harrapatzeko irtenbidea",n,eus-30-00344421-n
2172,buelta,10,"maiteñoaren irudia urruntzen ikustean, urradura latz bat sentitu zuen, horregatik buelta erdia eman eta itzulbidean jarri zen",n,eus-30-00346532-n
2173,buelta,1,"bi solairuak mantsoki igo ondoren zerrailan giltza sartu, buelta bakarraz atea ireki",n,eus-30-00345641-n
2174,mugimendu,2,bortizkeriaz jokatzen duten gaixo mentalei mugimendua galarazteko janzten zaien alkandora-moduko jantzi sendoa,n,eus-30-00331950-n
2175,buelta,6,Hemen eta Munduan herri ekimeneko kideak atzo iritsi ziren Bilbora Pragatik bueltan,n,eus-30-00328015-n
2176,eskalada,1,"taldean sartu aurretik proba batzuk pasatu behar izan zituen, korrikan, eskalada librean, erreken jeitsieran ...",n,eus-30-00325110-n
2177,igoera,13,Izoarden gora erakutsi zuen menderagaitza dela igoeretan,n,eus-30-00324384-n
2178,bide,3,bide erdian gelditu zen,n,eus-30-00312691-n
2179,buelta,14,hainbat eta hainbat buelta eman nituen eta hondartza eder batera iritsi nintzen,n,eus-30-00312266-n
2180,irteera,5,"asteburuko irteerak izan ziren, Parisera, Zaragoza, Valentzia eta Bartzelonara",n,eus-30-00308370-n
2181,etapa,1,"Alvarok lortu du azkenean etapa handi bat irabaztea, ihesaldi luze bat burutu ondoren",n,eus-30-00306900-n
2182,bidaia,8,"ez didate 5.000 kilometroko bidaia ordaindu karrera hasteko, amaitzeko baizik",n,eus-30-00306426-n
2183,itzuli,1,"emakumezkoek bi itzuli eman behar izan zizkioten 15,6 kilometroko barrutiari",n,eus-30-00295172-n
2184,buelta,5,Alain Prostek ezin izan zuen 1 formulako txapela irabazi azken bueltan eduki zituen gorabeherengatik,n,eus-30-00295172-n
2185,buelta,13,hainbat eta hainbat buelta eman nituen eta hondartza eder batera iritsi nintzen,n,eus-30-00292599-n
2186,martxa,4,martxaren hotsa entzun genuen,n,eus-30-00290579-n
2187,buelta,9,hainbat eta hainbat buelta eman nituen eta hondartza eder batera iritsi nintzen,n,eus-30-00284101-n
2188,pauso,1,eta Dirk ez da hitzik gabe eta pauso nagiak emanez ibiliko ere,n,eus-30-00285557-n
2189,urrats,2,"presoen aldeko martxak azken urratsak egin zituen atzo Nafarroan, Sakana aldeko herrietan",n,eus-30-00285557-n
2190,konponketa,1,konponketa politikorako abiapuntua ontzat ematen dugu,n,eus-30-00266806-n
2191,modernizazio,1,"finantzen sektorean lan egin du, banku sistemaren modernizazioaren protagonista nagusia izanik",n,eus-30-00264913-n
2192,erreforma,1,alderdi nazionalistek ohartarazi dute ez dutela aldaketarik onartuko RUC Poliziaren erreforman,n,eus-30-00260622-n
2193,zuzenketa,1,Laurent Fabiusek berak politika ekonomikoan zuzenketa egon zela aitortu zuen atzokoan hedabide ezberdinetan,n,eus-30-00258854-n
2194,garapen,2,"hartutako neurriek justizia soziala, enpleguaren garapena, ingurugiroaren babesa eta sistema sinplifikatzea helburu dituzte",n,eus-30-00250259-n
2195,pauso,12,industrian etorkizunerako pauso sendoak ematen ari gara,n,eus-30-00249501-n
2196,aurkezpen,8,"Arantza Urkaregik kazetarien aurreko agerraldian azaldu zuenez, atzora arte Batasuna prozesuaren 264 aurkezpen egin dira",n,eus-30-00238022-n
2197,osaketa,1,hipotesi hau asko hurbiltzen zaio gaur egun zientziak materiaren osaketari buruz dioenari,n,eus-30-00237078-n
2198,hasiera,10,hauteskunde kanpainari hasiera emateko aprobetxatu zuen Jesus Aizpunen alderdiak bisitaldia,n,eus-30-00235435-n
2199,hilketa,7,"eskaera talde armatuko kidea izateagatik, hilketa saioa egiteagatik eta armak izateagatik onartu dute",n,eus-30-00219012-n
2200,heriotza,1,Josefa Iloilo presidente berriak Laisenia Qarase lehen ministro izendatu zuenean errebeldeek egindako heriotza mehatxuengatik ere epaituak izango dira,n,eus-30-00219012-n
2201,estradizio,1,"Galarza Mexikoko hiriburuko Reclusorio Norte espetxean sartu dute behin-behinekoz, estradizio tramitea egin arte",n,eus-30-00213482-n
2202,amai,10,"German Kortabarriaren hitzaldi batekin hasi zen atzo baraua, eta eguerdian Jose Elorrietarenak emango dio amaiera",n,eus-30-00209943-n
2203,ihes,7,"mezu horiekin zentro eskuineko boto-emaile bat hartzen duen aldiro, ezkerretik hiruk ihes egiten diote Naderren zerrendara",n,eus-30-00204943-n
2204,erantzun,1,erasoei zein erantzun eman zehazteko bilduko dira laster Kairon,n,eus-30-00202816-n
2205,egoera-aldaketa,1,hurrengo egoera-aldaketak zein egoeratan edo momentutan gerta daitezkeen edo gertatzen diren idatz ezazu taula batean,n,eus-30-00199130-n
2206,aldaketa,2,errutina aldaketa oro gertatzearekin batera sistemari berri ematen zaio,n,eus-30-00194969-n
2207,aldaketa,1,igoerarako kontzentrazio bila Huelvaren aurka aldaketa handirik ez du eginen Lotinak hasierako hamaikakoan,n,eus-30-00191142-n
2208,tanto,1,Goñik eta Olaizolak tanto ederrak egin zituzten aurreko koadroetan,n,eus-30-00186634-n
2209,boto,5,mozioaren alde 17 boto besterik ez zegoen,n,eus-30-00183505-n
2210,boz,13,"hala, aurkeztu emendakinak aldeko 9 boz izan zituzten eta 35 boz aurkako",n,eus-30-00183505-n
2211,hauteskunde,2,"maiatzaren 28ko hauteskundeen ondoren, Nafarroako Parlamentuan mapa politiko berria agertuko da",n,eus-30-00181781-n
2212,boz,16,"auziaz bozketa ere egin zuten, bilkuraren ondoren magistratuetako batzuek kazetariei adierazi zienez",n,eus-30-00181781-n
2213,erreferendum,1,Dow Jonesen beherakada eta Danimarkako erreferendumeko ezezkoa izan ziren atzo,n,eus-30-00181640-n
2214,hauteskunde,1,hauteskundeak egiteko Federazioak onartu zituen datak estuegiak zirela argudiatu zuten lau pilotazaleek,n,eus-30-00180962-n
2215,boz,15,"auziaz bozketa ere egin zuten, bilkuraren ondoren magistratuetako batzuek kazetariei adierazi zienez",n,eus-30-00180962-n
2216,neurri,0,euskal Herriko ia bi hiritarretik bat euskara ikasteko eta euskararen erabilera sustatzeko neurriak hartzearen alde dago,n,eus-30-00174412-n
2217,tresna,2,psikolinguistika arloan ikerketak egiteko tresna lagungarriak pixkanaka sortzen hasiak dira,n,eus-30-00173761-n
2218,modu,8,hizkuntza menderatzeko lexikoa modu sistematiko batez lantzea komenigarri da,n,eus-30-00172710-n
2219,bide,2,Euskal Autonomi Elkarteko herri-aginteek gertaera horiei antolatuta aurre egiteko bideak ezartzen dira lege honetan,n,eus-30-00172710-n
2220,sare,9,"zer ez ote nukeen nik egingo, amodioaren sareetan harrapaturik zu neureganatzearren!",n,eus-30-00171249-n
2221,mugimendu,1,"xake-jokalari trebea izaki, nire mugimendu hura ere aurreikusia zuen nonbait",n,eus-30-00166355-n
2222,pauso,9,Israel eta Palestinaren arteko negoziazioetan eman beharreko pausoak eta lurralde palestinarren egoera eztabaidatu ziren,n,eus-30-00165942-n
2223,erabaki,1,Udalbiltzari buruzko EAJren eta EAren erabakia joan den larunbatean ezagutu zen,n,eus-30-00162632-n
2224,manipulazio,1,"legearen betetzea, eta hedabideek gai horri buruz egiten duten manipulazioa ere, ordezkari ezberdinen ahotan egon zen",n,eus-30-00158185-n
2225,eragin,1,eta zergatik ez zen saiatu bere garaiko pertsonengan eragina izaten?,n,eus-30-00157081-n
2226,irtenbide,3,egoera konpontzeko irtenbide bakarra hauteskundeak aurreratzea dela berretsi zuen PSE-EEko bozeramaileak,n,eus-30-00153809-n
2227,konponbide,1,Albaniarren arazoei konponbide bat ekartzeko aukera politikorik oraindik badagoela pentsatzen dutenetakoa naiz,n,eus-30-00153809-n
2228,azterketa,26,"Realeko sendagileak azterketa berrien zain daude, Tayfunek zer duen zehazki jakiteko",n,eus-30-00142361-n
2229,tiro,1,Assira Axamalyeh herri palestinarrean hildako 3 soldadu israeldarrak beraiekin zeuden soldaduen tiroen ondorioz hil ziren,n,eus-30-00122661-n
2230,zerbitzu,1,zerbitzu ona eman digute jatetxe horretan,n,eus-30-00098625-n
2231,betearazpen,1,"birgaikuntzari buruzko Arautegiko Betearazpen aginduak deritzan 2.2 atalean, ordenamendutik kanpoko izaera bakarrik dokumentazio grafikoan eraispena espreski bilduta duten eraikinek izango dutela jasoko da",n,eus-30-00044150-n
2232,jabekuntza,1,ulermenerako hizkuntzaren jabekuntza bezain garrantzizkoa da irakurleak gaiari buruz duen informazioa,n,eus-30-00083975-n
2233,huts,1,"haren hutsa ez zen izan ardurak onartzea, ezpada balio bereko eskubideak ez eskatzea",n,eus-30-00070965-n
2234,porrot,2,"operazioaren porrotagatik, Zisjordaniako tropa israeldarren buruak eta beste ofizial batek dimisioa aurkeztu dute",n,eus-30-00066636-n
2235,arrakasta,1,"Australian narratiba berriaren ordezkari ezagunena da egun, eta bere lan batzuek arrakasta handia lortu dute",n,eus-30-00063652-n
2236,marka,2,berak marka Olinpikoa gainditu zuen,n,eus-30-00063014-n
2237,amai,9,"Yrizarrek euskal dialektologiari egindako ekarpen zerrendari amaiera emateko, ezinbestekoa iruditzen zait haren azterketa demolinguistikoak aipatzea",n,eus-30-00211110-n
2238,inmigrazio,1,Alemaniako gizartearen sektore kontserbadoreetan inmigrazioak sortzen duen ezinegona baliatu da,n,eus-30-00056311-n
2239,irteera,8,sareetara bidali zuen baloia Pradaren irteera gaindituz,n,eus-30-00042757-n
2240,sarrera,1,"estatuei abendurako esan beharko zaie EBn sartzeko epea zein duten, baita sarrera ahalbidetzeko konpondu beharreko puntuak agertu ere",n,eus-30-00049003-n
2241,marka,1,abokatu horrek marka ona du,n,eus-30-00047745-n
2242,harreman,9,familiako harremanek estu lotzen baitzuten senitartera,n,eus-30-00039297-n
2243,bide,1,"bide horretatik jarraituz gero, huts egingo duzu",n,eus-30-00038262-n
2244,ekintza,2,Giraldillen epaiketa beste ekintza bat izango da guretzat,n,eus-30-00037396-n
2245,gauza,2,edozein gauza egiteko prest haiz!,n,eus-30-00034479-n
2246,kopuru,1,etxebizitzen eta aparkaleku-etxebizitzen kopurua berdina izango da aurton,n,eus-30-00033615-n
2247,harreman,11,umeari musikarekin lehen harremana izateko aukera ematen zaio,n,eus-30-00031921-n
